FY 2012,7/21/2012,7/16/2012,"MKE Producing, Bolivar, OH 44612",Two workers died when a gas well they were painting exploded.
FY 2012,7/21/2012,7/17/2012,"7-Eleven Albuquerque, NM 87106",Store worker died from a gun shot wound to the neck during a robbery.
FY 2012,7/21/2012,7/17/2012,"Bruce and Merrilees Electric Company, New Castle, PA 16101","Worker transporting a telephone pole died from head trauma when a vehicle hit the pole, causing the pole to strike the worker's head."
FY 2012,7/21/2012,7/17/2012,"Inland Systems Incorporated, Tomahawk, WI 54487",Worker cleaning an ash silo died from burns received by flying ash.
FY 2012,7/21/2012,7/18/2012,"Bonedty Enterprises Inc., St. Augustine, FL 32080",Worker on a tractor cutting grass was killed after being struck by a vehicle and thrown from the tractor.
FY 2012,7/21/2012,7/19/2012,"Living Waters Lutheran Church Fort Wayne, IN 46816",Worker was struck and killed by a motor vehicle.
FY 2012,7/21/2012,7/19/2012,"Rafael Esparza Germantown, TN 38139",Worker died after falling 13 feet from a roof while tossing materials to wheel a barrow.
FY 2012,7/21/2012,7/19/2012,"Tombigee Electric Power Association, Fulton, MS 38843",Worker cutting down trees was struck and killed by a falling tree.
FY 2012,7/21/2012,7/20/2012,"Coranado Wrecking and Salvage Santa Fe, NM 87503",Worker was struck and killed by a load of metal beams being stacked onto a trailer.
FY 2012,7/28/2012,7/3/2012,"Krause Building LLC, Lake Geneva, WI 53147",Worker installing a roof died after falling 25 feet to the ground.
FY 2012,7/28/2012,7/10/2012,"Leonard Chavarria, Pedricktown, NJ 08067",Worker was replacing roof shingles and fell from the seond story level.
FY 2012,7/28/2012,7/13/2012,"Williams Brothers Construction, Elm Mott, TX 76640",Worker performing construction activities died from possible heat stress.
FY 2012,7/28/2012,7/16/2012,"J.C. Hamm & Sons, Inc., Florence, AL 35630",Worker changing a filter in an attic died of a possible electrocution.
FY 2012,7/28/2012,7/16/2012,"JR Sheet Metal Manufacturing Inc., Caguas, PR 00646",Worker fell 7 feet from a ladder while working on an air conditioning system.
FY 2012,7/28/2012,7/21/2012,"Public Service of Colorado, Lyons, CO 80540",Worker performing work on a gas pipeline died from cardiac arrest.
FY 2012,7/28/2012,7/22/2012,"All American Asphalt, Torrance, CA 90502","Two workers were killed, one injured after they were struck by two vehicles while laying concrete on a highway."
FY 2012,7/28/2012,7/22/2012,"Dalton Trucking Inc., Fontana, CA 92335",Worker repairing bottom of dump sand truck was caught between the truck's pneumatic and hydraulic bottom gates.
FY 2012,7/28/2012,7/22/2012,"HIMR Inc., Plymouth, VT 05056",Worker died in water while working on a floating trampoline.
FY 2012,7/28/2012,7/23/2012,"Chemi Con Materials Corporation, Moses Lake, WA 98837",Worker removing a pump from a tank containing 180-degree boric acid died from burns when the acid spilled on him.
FY 2012,7/28/2012,7/23/2012,"Herman and Kittie Properties, Indianapolis, IN 46222",Worker was struck by Bobcat bucket while loading tree limbs into a dump truck.
FY 2012,7/28/2012,7/23/2012,"Janicki Logging and Construction Co. Inc., Darrington, WA 98272",Worker performing logging operations was crushed between a carriage and log.
FY 2012,7/28/2012,7/23/2012,"Locust Valley CSD, Locust Valley, NY 11560",A school bus driver was killed when a cement mixer collided head-on with the bus.
FY 2012,7/28/2012,7/23/2012,"Pacific Coast Contracting Inc., Medford, OR 97501",Worker was killed when the forestry van he was riding in was struck by a motor vehicle.
FY 2012,7/28/2012,7/23/2012,"Sierra Pacific Industries, Sonora, CA 95370",Worker at a lumber mill was crushed in a machine.
FY 2012,7/28/2012,7/23/2012,"Tayco Corp., Wallingford, CT 06492","Worker operating a truck on a dirt surface was crushed when the truck tipped over, pinning the worker underneath."
FY 2012,7/28/2012,7/23/2012,"Terra Nova Ranch, Helm, CA 93627",Farm worker died from head injuries when his ATV hit a tomato trailer.
FY 2012,7/28/2012,7/24/2012,"Bankston Creek Land Trust, Norris City, IL 62869",Four workers welding a swab tank were burned when an explosion occurred.
FY 2012,7/28/2012,7/25/2012,"Auburn Tree Services, Garrett, IN 46738",Worker operating a boom lift to pull a log from a lake died after he was ejected from the lift's basket when the piston on the lift failed.
FY 2012,7/28/2012,7/25/2012,"Elias Ovalle-Gonzalez, San Antonio, TX 78218",Worker died of an apparent fall from a scaffold.
FY 2012,7/28/2012,7/25/2012,"Next Specialty Resins, Addison, MI 49220",Worker at a plastics recycling plant died after falling into an industrial grinding machine.
FY 2012,7/28/2012,7/26/2012,"Cornerstone Plumbing, Waco, TX 76707",Worker inspecting natural gas lines underneath a house was electrocuted after contacting exposed electrical wires.
FY 2012,7/28/2012,7/26/2012,"Evonik Stockhausen LLC, Greensboro, NC 27406",Worker was pinned between a commercial carrier cab and a trailer.
FY 2012,7/28/2012,7/27/2012,"Carlton Forge Works,Paramount, CA 90723",Worker performing forging activities was struck and killed by debris.
FY 2012,7/28/2012,7/27/2012,"PG&E Subcontractors, Bridgeville, CA 90526",Worker fell approximately 80 feet from structure.
FY 2012,7/28/2012,7/27/2012,"Robinson Drilling of Texas Ltd., Big Lake, TX 76932",Worker performing oil rigging activities died when he fell from a ladder.
FY 2012,7/28/2012,7/27/2012,"Southern Investments LLC, Reidsville, NC 27320",Worker cutting wire off baled recyclable plastics was killed after being pulled into an auger.
FY 2012,7/28/2012,7/28/2012,"Esteban Casimiro, Arcadia, CA 91006",Worker trimming trees was electrocuted after touching a powerline.
FY 2012,7/28/2012,7/30/2012,"Illinois State University - Harris Physical Plant, Bloomington, IL 61709",University worker was found without a pulse after striking a telephone pole. Autopsy concluded worker died from natural causes.
FY 2012,8/4/2012,5/21/2012,"Mississippi Phosphate Corp., Pascagoula, MS 39581",Worker performing equipment maintenance at a phosphate fertilizer plant died during a steam explosion.
FY 2012,8/4/2012,7/3/2012,"Rutherford Tree Service, Fairfield, TX 75840",Worker was performing tree trimming operations and fell from a bucket.
FY 2012,8/4/2012,7/10/2012,"Tecta America, Arvada, CO 80004",Worker performing commercial roofing services died after falling from roof.
FY 2012,8/4/2012,7/11/2012,"Far East Construction Inc., Cambridge, MA 02139",Worker performing construction activities died after falling from a ladder.
FY 2012,8/4/2012,7/26/2012,"Beyers Welding Inc., Saint Cloud, FL 34772",Worker performing welding work was electrocuted.
FY 2012,8/4/2012,7/26/2012,"Colors Construction Inc., Boca Raton, FL 33487",Worker performing construction activities died when he was ejected nearly 30 feet from an aerial lift.
FY 2012,8/4/2012,7/27/2012,"ATW Automation Inc., Dayton, OH 45402",Worker operating a core pole assembly machine died after being caught in between two conveyors.
FY 2012,8/4/2012,7/29/2012,"U.S. Postal Service, Allen Park, MI 48101",Worker was found unconscious with a serious head injury.
FY 2012,8/4/2012,7/29/2012,"Wildlife Specialists LLC, Canton, PA 17724",Worker using metal poles to catch bats was electrocuted when the poles touched power lines.
FY 2012,8/4/2012,7/30/2012,"Bimbo Bakery, Galt, CA 95632",Worker was crushed by a rack of baked goods.
FY 2012,8/4/2012,7/30/2012,"Hillcrest Supply Inc., Montgomery, IN 47558",Worker at feed mill loading a feeding truck fell while standing on a 9-inch beam.
FY 2012,8/4/2012,7/30/2012,"Soudan Metals Company Inc., Chicago, IL 60609",Worker processing a coil of rolled steel was struck by the steel roll and pinned between the roll and processing line.
FY 2012,8/4/2012,7/31/2012,"Eastern Arrow Corporation Inc., Logan, WV 25601",Worker cutting down trees collapsed and died from a possible heat stroke.
FY 2012,8/4/2012,7/31/2012,"Iowa DNR - Lake Manawa State Park, Council Bluffs, IA 51501","Worker mowing lawn near canal drowned when mower fell into water, pinning worker underneath."
FY 2012,8/4/2012,7/31/2012,"Manny's Tree Service LLC, Bernville, PA 19506",Worker performing tree trimming operations was struck and killed by a tree limb.
FY 2012,8/4/2012,7/31/2012,"Mountain Barricade, Westcliffe, CO 81252",Worker doing flagging operations was struck and killed by a vehicle.
FY 2012,8/4/2012,7/31/2012,"Texas TST Inc., Sweetwater, TX 79556",Worker at a metals refinery plant collapsed and died from possible heat stress.
FY 2012,8/4/2012,8/1/2012,"Golden State Elevators Inc., Paramount, CA 90723",Worker performing repairs to an elevator fell 26 feet.
FY 2012,8/4/2012,8/1/2012,"Roc Equipment, Clark, NV 89015",Worker performing work on a drill rig died from exposure to hydraulic fluid after a cylinder cracked from extreme pressure.
FY 2012,8/4/2012,8/1/2012,"Spacesaver Corporation, Fort Akinson, WI 53538",Worker was crushed by falling sheet metal.
FY 2012,8/4/2012,8/2/2012,"Fox Transportation, Racho Dominiquez, CA 90220",Worker suffered fatal head injuries after he was runover by a transport truck.
FY 2012,8/4/2012,8/2/2012,"TCI LLC, Milwaukee, WI 53224",Worker was shot and killed by a disgruntled employee.
FY 2012,8/4/2012,8/3/2012,"Clovis Sign Service Inc., Clovis, NM 88101",Worker installing a billboard was electrocuted when metal from the sign touched a power line.
FY 2012,8/4/2012,8/3/2012,"NC Department of Transportation, Murphy, NC 28906",Two workers were struck-by and pinned against the back of a dump truck after being hit by a vehicle.
FY 2012,8/11/2012,2/15/2012,"Otwell Mercantile, Otwell, IN 47564",Worker died from asphyxiation while performing maintenance on a tractor inside a closed garage.
FY 2012,8/11/2012,5/24/2012,"Bird Ranch, Andrews, TX 79714",Worker checking windmills died after falling from structure.
FY 2012,8/11/2012,7/20/2012,"Affordable Mobile Home Movers, Channelview, TX 77530",Worker died from possible electrical shock.
FY 2012,8/11/2012,7/25/2012,"Circle Rubbish Removal Inc., 1033 Rt 1 South, Avenel, NJ 07001",Employee suffered fatal head and spine injuries after falling off of a dumpster.
FY 2012,8/11/2012,7/26/2012,"Quaker Oats, Danville, IL 61832",Worker suffered fatal injuries after falling approximately 50 feet from a manlift.
FY 2012,8/11/2012,7/31/2012,"Assured Realty, Orlando, FL 32805",Worker died after a tree fell on him while performing tree trimming and cutting activities.
FY 2012,8/11/2012,7/31/2012,"Bryan's Door Inc., Hialeah Gardens, FL 33016",Employee assisting forklift operator died after being crushed by the forklift load.
FY 2012,8/11/2012,7/31/2012,"Gamboa Construction, Hanover, MD 21240",Worker installing anchorage points on a roof died after falling to the concrete.
FY 2012,8/11/2012,8/1/2012,"J&M Contractors of South Florida Inc., Parkland, FL 33067",Roofing worker died after falling from a structure onto the ground.
FY 2012,8/11/2012,8/2/2012,"Ames Group LLC, Homestead, FL 33035",Worker collapsed and hit his head on a pipe. Worker suffered a possible heart attack.
FY 2012,8/11/2012,8/2/2012,"Best-Tec Asbestos Abatement Inc., West Palm Beach, FL 33401",Employee died after falling approximately 12 feet while removing ceiling tiles.
FY 2012,8/11/2012,8/2/2012,"D&B Builders Inc., Fort Walton Beach, FL 32577",Worker died after falling 15 feet out of a trash box being lifted by a forklift.
FY 2012,8/11/2012,8/3/2012,"Jersey Central Power & Light Company, Manalapan, NJ 07726",Employee was electrocuted while working on a downed wire.
FY 2012,8/11/2012,8/4/2012,"Conagra Foods Inc., Alton, IL 62002",Worker died after falling nearly 70 feet while attempting to exit a manlift onto a building's 5th floor.
FY 2012,8/11/2012,8/4/2012,"Tuckerman Home Group, New Albany, OH 43054",Worker died after falling approximately 20 ft from a roof.
FY 2012,8/11/2012,8/6/2012,"AAW Services, Seminole, TX 79360",Worker died after being pinned beneath an ATV he was operating.
FY 2012,8/11/2012,8/6/2012,"Big Sky Well Service Inc., Killdeer, ND 58640",Worker died after falling approximately 75 feet from a service rig.
FY 2012,8/11/2012,8/6/2012,"D.R. Exteriors LLC, West Milford, NJ 07480",Roofing worker died after falling approximately 30 feet from a residential roof.
FY 2012,8/11/2012,8/6/2012,"Glatfelter Paper, Chillicothe, OH 45601",Worker operating a bulldozer died when he was runover by the machine while trying to jump from it when it caught fire.
FY 2012,8/11/2012,8/6/2012,"Rowlett Tree Service, Henryville, IN 47126",Worker was crushed by a tree that was being cut down.
FY 2012,8/11/2012,8/7/2012,"ACH Foam Technologies, Fon Du Lac, WI 54937",Worker died from severe abdominal injuries after being crushed by a pneumatic door.
FY 2012,8/11/2012,8/7/2012,"Kraft Foods Inc., Granite City, IL 62040",Employee died after being crushed between a forklift and metal storage racking.
FY 2012,8/11/2012,8/8/2012,"Excel Inc., Palmetto, GA 30268",Worker died from head injuries after being thrown from his forklift.
FY 2012,8/11/2012,8/8/2012,"Ogden Avenue Materials Inc., Chicago, IL 60608",Worker died from injuries after falling from an elevated surface.
FY 2012,8/11/2012,8/9/2012,"Rocky Mountain Recycling, Las Vegas, NV 89030",Worker at a recycling facility was crushed under a forklift after it tipped over.
FY 2012,8/11/2012,8/10/2012,"Louisa Water and Sewer District, Louisa, KY 41230",Worker operating vehicle died when it rolled down an embankment.
FY 2012,8/18/2012,8/6/2012,"Sanders Painting & Decorating, Kenosha, WI","Worker performing outside painting activities died from a heart attack, possibly heat-related."
FY 2012,8/18/2012,8/9/2012,"AAA National USA Inc., Atlanta, GA 30303",Worker died after being struck by lightning while collecting his tools from a roof.
FY 2012,8/18/2012,8/10/2012,"D.J.S. Tractor and Trailer Service Inc., Conley, GA 30288",Worker was killed when he was pinned beneath the cab of a yard tractor he was repairing.
FY 2012,8/18/2012,8/11/2012,"BAE Systems, Thomasville, PA 17364",Worker driving a maintenance cart died from head trauma when the brakes failed causing him to hit a wall.
FY 2012,8/18/2012,8/11/2012,"E&R Roll Off Services LLC, Commerce City, CO 80022",Worker died after falling in between the rear tires of a semi-truck after the truck lunged forward.
FY 2012,8/18/2012,8/12/2012,"U.S. Forest Service, Clearwater, ID 83546",Worker died when a tree fell on her while she was building a fireline.
FY 2012,8/18/2012,8/14/2012,"Mason Construction Ltd., Beaumont, TX 77707",Worker laying pipe inside a trench was killed when another pipe fell on the worker.
FY 2012,8/18/2012,8/15/2012,"Union Pacific Railroad Company, Deer Grove, IL 61243",Worker was killed after an 18-wheeler delivering a machine struck the worker.
FY 2012,8/18/2012,8/16/2012,"Bacardi Bottling Corp., Jacksonville, FL 32218",Worker cleaning up broken glass at a bottling plant died after being crushed by a machine that molds materials into pellet shapes.
FY 2012,8/18/2012,8/16/2012,"Hammett Electric Inc., Wooster, AK 72181",Worker was electrocuted while installing wiring at a residence under construction.
FY 2012,8/18/2012,8/16/2012,"Osmic Inc., Titusville, PA 16354",Worker died after falling 30 feet while removing bolts from a crane rail.
FY 2012,8/18/2012,1/25/2012,"RH Construction Inc., Salt Lake City, UT 84108",Three workers were hospitalized after they were injured by a partially collapsed roof.
FY 2012,8/18/2012,8/14/2012,"Clean Harbors Catalyst Technologies LLC, Whiting, IN 46394",Three workers inside a vessel were hospitalized for burns when a flash fire occurred.
FY 2012,8/25/2012,7/12/2012,"Adonis Bronze, Alpine, UT 84004",Worker for a bronze foundry was killed when struck by a pressure vessel door.
FY 2012,8/25/2012,7/16/2012,"Dow Chemical Texas Inc., Deer Park, TX 77536",Worker opening a filter casing died from burns after being sprayed with 100 degree celsius hot condensate.
FY 2012,8/25/2012,8/1/2012,"A.H. Sturgill Roofing Inc., Miamisburg, OH 45342",Worker performing roofing activities suffered a heat stroke and later died.
FY 2012,8/25/2012,8/9/2012,"R&A Construction of Illinois Inc., Willowbrook, IL 60527",Worker died from chemical burns after a varnish applied to a floor caught fire.
FY 2012,8/25/2012,8/14/2012,"Best Blue Inc., Ellicott City, MD 21043","Worker putting up a pump jack scaffold was electrocuted after contacting a 7,600-volt phase line."
FY 2012,8/25/2012,8/15/2012,"GEM Drilling, Aspermont, TX 79502",Worker died after falling backwards while on the drillling floor of a rig.
FY 2012,8/25/2012,8/15/2012,"Steamboat Energy Consultants, Williston, ND 58801",Worker overseeing the operation of an oil rig was struck and killed by a truck.
FY 2012,8/25/2012,8/16/2012,"Andrews Transport LP., Houston, TX 77049",Worker died from severe head injuries after falling from a tractor trailer.
FY 2012,8/25/2012,8/16/2012,"Cargill Inc., Bloomington, IL 61702",Worker died after falling through a first floor hole onto the basement floor.
FY 2012,8/25/2012,8/19/2012,"Jordan General Contractors Inc., 17000 Premium Dr., Hockley, TX 77447",Two workers died from injuries sustained in a demolition dust fire
FY 2012,8/25/2012,8/20/2012,"Hephalstos Building Supplies Inc., Astoria, NY 11104",Worker loading his vehicle with building supplies was struck and killed by a bus.
FY 2012,8/25/2012,8/20/2012,"Sammy Coffeys Wholesale Nursery Inc., Lenoir, NC 28645",Worker was struck by a tree that was being cut down.
FY 2012,8/25/2012,8/20/2012,"Woodruff & Sons Inc., Tampa, FL 33601",Worker was killed after being struck by an excavator's bucket
FY 2012,8/25/2012,8/21/2012,"J.R. Wyles Inc., Lewisberry, PA 17339","Worker in a bucket truck was electrocuted after contacting a 7,200 volt electric line."
FY 2012,8/25/2012,8/21/2012,"Oakland County Road Commission, Beverly Hills, MI 48025",Worker operating a dump truck used for road resurfacing was killed when truck rolled into a ditch.
FY 2012,8/25/2012,8/21/2012,"White Brothers Logging, Cass Lake, MN 56633",Worker was struck and killed by tree pines that slipped out of boom truck.
FY 2012,8/25/2012,8/21/2012,"Wiggle Tails Oil Field Service Inc., Bloomfield, NM 87413",Worker was crushed under the rear wheels of a truck.
FY 2012,8/25/2012,8/21/2012,"Yumoto Company Ltd, Dechard, TN 37324",Worker at an automobile assembly plant was crushed in machine.
FY 2012,8/25/2012,8/22/2012,"David Girard Vineyard, Placerville, CA 95667",Worker at a vineyard was crushed in a wine press.
FY 2012,8/25/2012,8/22/2012,"Texas Concrete and Asphalt, El Paso, TX 79932",Worker repaving highway ramp died after being struck by vehicle
FY 2012,8/25/2012,8/23/2012,"Praxair Inc., Geismar, LA 70734",Worker at an industrial gas plant died from carbon monoxide exposure.
FY 2012,8/25/2012,8/24/2012,"Komatsu America Corp., Peoria, IL 61639",Worker died from injuries sustained while operating a machine used to test hydraulic cylinders.
FY 2012,9/1/2012,8/7/2012,"SSI Services LLC, Indianapolis, IN 46217",Worker inside an asbestos pulverizing unit died from injuries after a combustible dust explosions occurred when equipment malfunctioned.
FY 2012,9/1/2012,8/11/2012,"Effingham County Fair - Board of Directors, Altamont, IL 62411",Worker was struck and killed by a payloader that was moving concrete barriers.
FY 2012,9/1/2012,8/15/2012,"J&J Trucking, Vancouver, WA 98660",Worker driving a loaded gravel truck was killed when the brakes failed causing vehicle to strike trees.
FY 2012,9/1/2012,8/20/2012,"COP Wyoming LLC, Sheridan, WY 82801",Worker was struck and killed by the bucket of a backhoe while inside a trench box.
FY 2012,9/1/2012,8/21/2012,"Baker Hughes, Casper, WY 82601","Worker at a chemical products warehouse was crushed under a 4,000-pound storage container."
FY 2012,9/1/2012,8/22/2012,"Action Roofing & Siding LLC, Rye, NY 10580",Worker removing old shingles from a residential roof died after falling from roof
FY 2012,9/1/2012,8/22/2012,"Aireko Construction Corporation, Caguas, PR 00725",Worker fell 17 feet through a metal roof landing on a concrete floor.
FY 2012,9/1/2012,8/22/2012,"Pendleton A-1 Hospitality LLC, Pendleton, OR 97801",Hotel worker found inside hotel room was a victim of homicide.
FY 2012,9/1/2012,8/25/2012,"Jorge Vargas dba Jorge Vargas Martinez, Louisville, KY 40291",Worker using a ladder to install brick board died after falling off the ladder.
FY 2012,9/1/2012,8/25/2012,"ZIA Construction and Contracting Inc., Cheney, WA 99004",Worker sheeting the roof on a two-story building suffered fatal head injuries after falling 21 feet to the ground.
FY 2012,9/1/2012,8/27/2012,"Amerifence Inc., Indianapolis, IN 46226",Worker for a fence company sweeping the fence production area was electrocuted.
FY 2012,9/1/2012,8/27/2012,"Edwards Construction Inc., Rock Hill, SC 29732",Worker preparing to cut tree limbs died after falling 40 feet to ground.
FY 2012,9/1/2012,8/30/2012,"Hai Chang Inc., Bell, CA 90201",Worker was behind truck and was caught-between truck and loading dock.
FY 2012,9/8/2012,3/28/2012,"Schindler Elevator Corp., NY, NY 10104",Elevator mechanic was electrocuted while working on a panel.
FY 2012,9/8/2012,7/21/2012,"Dandridge Golf and Country Club Inc., Dandridge, TN 37725",Worker at a golf country club died after falling from the mezzanine inside a storage barn.
FY 2012,9/8/2012,8/11/2012,"Phoenix Logging Company, Prince of Wales Island, AK 99922",Worker banding together logs was struck and killed by a falling log.
FY 2012,9/8/2012,8/20/2012,"Hubster Logging Inc., Ryderwood, WA 98581","Worker was struck by a haywire and was hospitalized, treated, and released. Several days later worker was found dead at home due to complications resulting from incident."
FY 2012,9/8/2012,8/25/2012,"Stone & Surface Designers Inc., Cocoa, FL 32926",Worker died after a granite slab fell on him.
FY 2012,9/8/2012,8/26/2012,"All Florida Tree & Landscape Inc., Ft Lauderdale, FL 33126",Tree trimmer was electrocuted after contacting a power line
FY 2012,9/8/2012,8/27/2012,"Forward Air Solutions Inc., Medley, FL 33178",Worker died from head injuries after falling off of a conveyor.
FY 2012,9/8/2012,8/27/2012,"H&W Logging, Tazewell VA 24651",Worker was killed after being run over by a skidder machine.
FY 2012,9/8/2012,8/29/2012,"Home Crafters of Tidewater, Suffolk, VA 23435",Worker erecting a pump jack scaffold system was electrocuted when the pole he was using contacted a power line.
FY 2012,9/8/2012,8/31/2012,"Fireworks and Stage FX America Inc., Lake Elsinor, CA 92530",Worker was preparing aerial fireworks when an explosion occurred. Worker was hospitalized but succumbed to injuries on 9/2/2012.
FY 2012,9/8/2012,9/1/2012,"Carolina Salvage, Rock Hill, SC 29730",Worker operating a crane to put a trailer on beams was killed when the trailer fell on worker.
FY 2012,9/8/2012,9/1/2012,"CR Koehl and Sons Inc., Hancock, MN 56244",Worker died after the semi-tractor/trailer he was driving overturned.
FY 2012,9/8/2012,9/1/2012,"OG&E Energy Corp., Mustang, OK 73064",Employee for an energy supply company was electrocuted.
FY 2012,9/8/2012,9/2/2012,"AJ's Transport LLC, Lincoln, AL 35096",Employee was crushed when a jack supporting a tractor trailer failed causing the trailer to fall on him.
FY 2012,9/8/2012,9/2/2012,"Core-Mark International, Wilkes Barre, PA 18703",Worker operating a forklift died from head injuries after being struck by a beam.
FY 2012,9/8/2012,9/2/2012,"GreenTek Roofing, Carnigie, PA 15106",Worker died after falling from a roof.
FY 2012,9/8/2012,9/2/2012,"Smithfield Packing, Grayson, KY 41101",Worker electrocuted while rewiring a breaker panel for a smoke generator.
FY 2012,9/8/2012,9/3/2012,"Bravo Environmental NW Inc., McKenna, WA 98580",Worker was killed in motor vehicle accident due to weather conditions.
FY 2012,9/8/2012,9/3/2012,"High Desert Roofing, Farmington, NM 87401",Worker died after falling through a roof opening and hitting concrete floor.
FY 2012,9/8/2012,9/3/2012,"Sonoco Hartville, SC 29550",Worker at a packaging products facility died after being caught between two rolling parts of a paper machine.
FY 2012,9/8/2012,9/4/2012,"Glass Machinery and Excavation, Clintwood, VA 24228",Roadway worker flagging traffic was struck and killed by 18-wheel truck.
FY 2012,9/8/2012,9/4/2012,"Mark F. Taggert Company, Columbus, OH 43229",Worker died from fall from a ladder.
FY 2012,9/8/2012,9/4/2012,"Hansen Plumbing Inc., Gettysburg, SD 57442",Employee was struck and killed by parts of a wastewater pump that exploded.
FY 2012,9/8/2012,9/4/2012,"HRI Inc., Bethlehem, PA 18015",Worker was crushed when a section of a road barrier fell on him.
FY 2012,9/8/2012,9/4/2012,"Mullen Electric Co., Kyle, TX 78640",Employee repairing a lamp died after falling from a ladder and hitting his head.
FY 2012,9/8/2012,9/4/2012,"Rangeline Tapping Services Inc., Cut and Shoot, TX 77306","Employee performing painting services died after being pinned by a 2,000-pound flange housing."
FY 2012,9/8/2012,9/5/2012,"Industrial TX Corp., Webster, TX 77598",Worker was struck and killed by construction equipment.
FY 2012,9/8/2012,9/5/2012,"M&C Electrical, Arlington, VA 22201",Worker was electrocuted while installing a conduit.
FY 2012,9/8/2012,9/5/2012,"MWR Riverside Orchards LLC, Eltopia, WA 99330",Worker changing irrigation pipes was electrocuted after the pipe contacted power lines.
FY 2012,9/8/2012,9/5/2012,"Tidco Transportation Inc., Double Springs, AL 35553",Emplyoyee died due to tractor trailer falling on him when the support jack failed.
FY 2012,9/8/2012,9/5/2012,"Werkheiser Roofing, Rye, NY 10580",Worker died after falling 20 feet from a ladder.
FY 2012,9/8/2012,9/6/2012,"Construction Engineering Consultants Inc., Beaver Falls, PA 15010",Employee was struck and killed by a dump truck moving in reverse.
FY 2012,9/8/2012,9/6/2012,"Select Sires Inc., Plain City, OH 43064",Worker was crushed between the gate and post of a pen when letting bulls out to feed.
FY 2012,9/15/2012,8/1/2012,"Libbey Glass Inc., Toledo, OH 43697",Employee died from fall at work.
FY 2012,9/15/2012,8/11/2012,"Effingtham County Fair, Board of Directors, Altamont, IL 62411",Worker struck and killed by a payloader used to move concrete barriers.
FY 2012,9/15/2012,8/17/2012,"Evan F. Hamilton, Prosser, WA 99350",Worker struck and killed by a grain harvesting machine.
FY 2012,9/15/2012,8/17/2012,"Waste Pro USA Inc., Loxahatchee, FL 33470",Employee operating a waste truck was crushed when it tipped over.
FY 2012,9/15/2012,8/23/2012,"Whispering Hills Landscaping Inc., Radcliff, KY 40160",Worker mowing a hillside was killed when the mower overturned.
FY 2012,9/15/2012,8/27/2012,"MTA LIRR Hillside Yard Gang 26, Jamaica Queens, NY 11423",Worker performing maintenance work electrocuted after contacting an energized rail.
FY 2012,9/15/2012,9/1/2012,"Zorienzan's Amusements Inc., Brentwood, NY 11717",Carnival worker was fatally struck by a ride's spinning bucket.
FY 2012,9/15/2012,9/4/2012,"Cutting Edge Molding, Bonita Springs, FL 34133",Worker operating an aerial lift was electrocuted after contacting an overhead power line.
FY 2012,9/15/2012,9/4/2012,"NYCDPR Al Oreter Recreation Center, Maintenance Op, Ctr., Flushing, NY 11355",Worker was fatally stabbed during a verbal altercation with a garbage truck operator.
FY 2012,9/15/2012,9/5/2012,"Pentair, Brookfield, WI 53045",Employee died from a head injury after falling from a chair.
FY 2012,9/15/2012,9/5/2012,"Roger Elliot Construction, Penn Valley, CA 95946",Worker changing a truck tire struck and killed by a chain on an excavator bucket.
FY 2012,9/15/2012,9/7/2012,"Ameriwaste Inc., Santa Fe, TX 77510",Worker died after being pinned between truck and ground after truck rolled over into ditch.
FY 2012,9/15/2012,9/7/2012,"J.R. Resources LP, Ringgold, PA 15570",Worker pumping fluid out of a plastic tank died when the tank exploded.
FY 2012,9/15/2012,9/9/2012,"S.J. Louis Construction Inc., Bismarck, ND 58501",Trench worker killed after being pinned between track hoe and 24-inch pipe.
FY 2012,9/15/2012,9/9/2012,"Southern Hens Inc., Moselle, MS 39459",Employee cleaning the processing area in a poultry plant died after falling into a screw conveyor.
FY 2012,9/15/2012,9/10/2012,"Concrete Foundations Inc., Highway X20 and Abbe Hills Road, IA 52314",Back-hoe operator killed when vehicle rolled over and pinned him underneath.
FY 2012,9/15/2012,9/10/2012,"K&S Parrott LLC, Amarillo, TX 79104",Worker fatally kicked by cattle during off-loading from a trailer.
FY 2012,9/15/2012,9/10/2012,"Pizzitola Guttering Co., Houston, TX 77007",Employee fell from ladder while performing work near gutter of house.
FY 2012,9/15/2012,9/10/2012,"Stagg LLC, San Antonio, TX 78230",Employee died after slipping on a wet floor.
FY 2012,9/15/2012,9/10/2012,"S&B Masonry Corp., Brooklyn, NY 11205",Employee died when a masonry wall collapsed on him.
FY 2012,9/15/2012,9/10/2012,"Willman Industries Inc., Cedar Grove, WI 53013",Employee was crushed after being caught in a molding machine.
FY 2012,9/15/2012,9/11/2012,"Elba Diaz, Mt. Juliet, TN 37122",Worker performing residential framing died after falling nine feet from the top of an interior wall.
FY 2012,9/15/2012,9/11/2012,"Gibson Winery, Sanger, CA 93657",Employee working as a wine blender died from asphyxiation after being exposed to ammonia gas.
FY 2012,9/15/2012,9/11/2012,"Spirit Aerosystems Inc., Wichita, KS 67210",Worker died after falling approximately 12 feet from a work platform to the ground.
FY 2012,9/15/2012,9/12/2012,"Athos Construction, Avon, OH 44011",Employee working in temporary work zone was struck and killed by a motor vehicle.
FY 2012,9/15/2012,9/12/2012,"Farwest Portable Crushing Inc., Gresham, OR 97030",Worker operating a construction vehicle was killed when vehicle rolled over and down a hill.
