NC,5/8/12,"Knott Construction Inc., Forest City, NC 28043",Worker at a construction site was killed after he was hit on the head by a steel pipe that broke from a piece of scrap metal.,Unknown,35.3340108,-81.8651028,,,
GA,5/7/12,"Malon D Mimms, Roswell, GA 30075",Worker on a roof taking measurements of the HVAC units died after falling 21 feet.,Unknown,34.0586259,-84.3857442,,,
MO,5/7/12,"Penzel Construction Co., Inc., Jackson, MO 63755",Worker assembling a crawler crane at a construction site was killed when his head was crushed between the crane's uncarriage and support pads.,Unknown,37.3822732,-89.6662063,,,
MO,5/7/12,"Schoeder & Tremayne, St. Louis, MO 63123",Warehouse worker operating a forklift died when the metal plate that bridges the gap between the loading dock and truck gave way, causing him to fall 6 feet off the dock.,Unknown,38.5580845,-90.3277829,,
TN,5/7/12,"TAG Manufacturing Inc., Chattanooga, TN 37421",Worker stepped into an auger pit and became caught in the auger.,Unknown,35.041539,-85.1583064,,,
CO,5/8/12,"High Ball Erector LLC, Boulder, CO 80303",Worker conducting steel erection activities was fatally wounded.,Unknown,40.0005378,-105.2077798,,,
FL,5/8/12,"Intercostal Roofing Solutions LLC, Orchid, FL 32967",Worker laying down sealant on a roof died after falling 40 feet to the cement ground.,Unknown,27.7242715,-80.4660256,,,
OR,5/9/12,"Allen & Gibbons Logging Inc., Canyonville, OR 97417",Worker had just set chokers in a unit of tree length on steep terrain. When the lines came tight, the log swung forward and struck the victim in the chest and head.,Unknown,42.9273406,-123.2811748,,
MO,5/9/12,"Contractors Roofing & Supply Co., Lake Sherwood, MO 63357",Worker was electrocuted when the boom of the roofing supply truck contacted power lines hidden within tree branches.,Unknown,38.6686491,-91.1161166,,,
PA,5/9/12,"DLS Tree Services, Edgeworth, PA 15143",Worker was electrocuted when the pole saw he used to trim trees touched an overhead power line.,Unknown,40.5529158,-80.1927855,,,
IN,5/9/12,"Milestone Contractors, Indianapolis, IN 46204",Worker was walking in a private homeowner's yard and was struck by a motor vehicle.,Unknown,39.7713425,-86.1573709,,,
CA,5/10/12,"Roya and Isaac Musighi, Beverly Hills, CA 90210",Worker inside an unshored trench at a residential construction site was asphyxiated when the trench collapsed.,Unknown,34.0736204,-118.4003563,,,
LA,5/10/12,"Savanna Energy Services, Keatchie, LA 71046",Worker on a drilling rig was killed when his equipment was entangled in a mechanical unit, pulling him off the rig.,Unknown,32.1366223,-93.9266502,,
IN,5/11/12,"Hoosier A1 Sanitary Sewer Services, New Castle, IN 47362",Worker was reeling in a high pressure water hose when the nozzle whipped around and the high pressure water cut the worker's carotid artery.,Unknown,39.928935,-85.3702476,,,
CA,5/12/12,"CA Department of Justice, Sacramento, CA 95814",Worker passed away from cancer, one day after retiring. Worker was exposed to gas fumes and cleaning solvents while on duty. Not work-related.,Unknown,38.5798663,-121.4883489,,
IA,5/12/12,"Wal-Mart Stores Inc., Fairfield, IA 52556",Worker was leaving store while on break, tripped on an outside curb and sustained head injuries.,Unknown,41.0072222,-91.9658333,,
FL,5/14/12,"Logistec USA Corp., Palmetto, FL 34221",Worker performing marine cargo handling activities was killed when a crane fell on him.,Unknown,27.5214269,-82.5723193,,,
WV,5/14/12,"Preston Memorial Hospital, Kingwood, WV 26537",Worker was killed after being struck by an elevator inside a hospital elevator shaft.,Unknown,39.4650839,-79.6879208,,,
TX,5/15/12,"Hightower Electric Company Ltd., Houston, TX 77066",Worker installing light fixtures in a remodeled building died when he fell off ladder after contacting live wiring.,Unknown,29.9631614,-95.509247,,,
CA,5/15/12,"Viking Construction, Chico, CA 95926",Worker was widening freeway and fell approximately six feet.,Unknown,39.7461315,-121.8448745,,,
TX,5/16/12,"Circle C, Odessa, TX 79763",Worker extracting water from a well was found dead inside well.,Unknown,31.8352547,-102.4084436,,,
LA,5/17/12,"Airport Road, New Orleans, LA 70113",Worker cutting grating on a ladder died from a 9-foot fall when a piece of the grating fell on him.,Unknown,29.9901308,-90.2479376,,,
NY,5/17/12,"Bras-Al Construction Corp., New York, NY 10013",Worker on a construction site died after falling two stories from a scaffold and landing on a sidewalk shed.,Unknown,40.7217861,-74.0094471,,,
LA,5/17/12,"Breaux's Mini-Mart, Lafayette, LA 70501",Worker cutting meat at a market died from severe bleeding when he blacked out, falling onto a saw.,Unknown,30.2476472,-91.9979411,,
WA,5/17/12,"SSA Marine Inc., Seattle, WA 98134",Worker was caught-in-between forklift and forklift's overhead protection after climbing over steering wheel and inadvertently activating controls.,Unknown,47.583863,-122.3406748,,,
CA,5/18/12,"ABM Facility Services Inc., Ontario, CA 91767",Building maintenance worker changing a device used to stabilize the current in an electrical circuit was electrocuted.,Unknown,34.0836851,-117.7432015,,,
WA,5/5/12,"Americold Logistics LLC, Tacoma, WA 98424",Warehouse worker stranded on a platform 35 feet high after his forklift malfunctioned died when he fell from another forklift used to rescue him.,Unknown,47.2324122,-122.3473803,,,
WI,5/17/12,"Priemo Homes, Siren, WI 54872",Worker performing roofing activities died after collapsing on the roof.,Unknown,45.7857818,-92.3810284,,,
NJ,5/18/12,"ASAP Seamless Gutters, Secaucus, NJ 07094",Worker died after being ejected from a 40-foot high aerial lift basket.,Unknown,40.7895453,-74.0565298,,,
PA,5/18/12,"Brandywine Railroad Subsidiary of Arcelor Mittal, Conshohocken, PA 19428",Railroad worker, who opened up the door to a railcar containing rolls of paper, was crushed when the paper rolls fell on him.,Unknown,40.0792766,-75.3015714,
PA,5/19/12,"Sandmeyer Steel Company, Philadelphia, PA 19116",Worker painting a fence was struck and killed by a moving vehicle.,Unknown,40.1145029,-75.0085399,,,
PA,5/22/12,"American Contracting Enterprises Inc., Pittsburgh, PA 15206",Worker performing asbestos removal was electrocuted.,Unknown,40.4720642,-79.9136731,,,
IL,5/22/12,"Arens Controls Company LLC, Arlington Heights, IL 60004",Worker testing energy components for use in hybrid vehicles was killed when an explosion occurred.,Unknown,42.1099506,-87.9824758,,,
CA,5/22/12,"Boss 4 Packing LLC, Heber, CA 92249",Worker died from possible heat stress after becoming unconscious while harvesting cantaloupes outdoors.,Unknown,32.7308911,-115.529718,,,
IL,5/22/12,"Briteway Stripping Services Inc., Fairview Heights, IL 62208",Road construction worker was struck and killed by a motorist.,Unknown,38.5889386,-89.990382,,,
MI,2/21/12,"Department of Human Services, Grand Rapids, MI 49507",A caseworker was shot and killed by a client who was upset about his benefits being denied.,Unknown,43.118051,-85.510167,,,
NY,5/21/12,"Rainbow Land Nursery School Inc., Woodside, NY 11377",Worker fell from a ladder.,Unknown,40.7512123,-73.9036487,,,
PA,5/24/12,"Zimmerman Manufacturing LLC, New Holland, PA 17557",Worker in a manufacturing facility was killed when he fell 12 feet from a skid loader machine.,Unknown,40.1017643,-76.085227,,,
NY,5/25/12,"Delsignore Blacktop Paving Inc., East Greenbush, NY 12061",Worker lowering a tall light mast used to illuminate large areas was electrocuted when the light fixture touched a power line.,Unknown,42.5909135,-73.7017858,,,
TN,5/25/12,"E.T.C. Inc., Stantonville, TN 38379",Worker was struck by a truck backing into the dock area.,Unknown,35.1584164,-88.4258762,,,
OH,5/25/12,"Espinoza Construction, Cincinnati, OH 45237",Worker performing roof repairs at a residential site died after falling off the roof.,Unknown,39.1940851,-84.4540213,,,
FL,5/25/12,"Ocala Electric Utility, Ocala, FL 34482",Worker was electrocuted while repairing a damaged transmission line.,Unknown,29.2645726,-82.2800546,,,
ND,5/25/12,"Scott's Electric Inc., West Fargo, ND 58078",Worker installing electrical conduits in a building under construction was struck on the head and killed by a 28-foot steel beam.,Unknown,46.8769487,-96.8999057,,,
MO,5/25/12,"Tri-State Timber LLC, New Cambria, MO 63558",Worker cutting down trees died when a tree fell on him.,Unknown,39.7753068,-92.7504708,,,
MN,5/28/12,"Verso Paper, Sartell, MN 56307",Worker at a paper mill was killed when an air compressor inside the building exploded, causing a fire.,Unknown,45.6024378,-94.6106841,,
MO,5/29/12,"Jim's Disposal Service LLC, Kansas City, MO 64118",Worker riding on the back of a trash truck was killed when he fell off and was run over by the truck.,Unknown,39.220735,-94.5727598,,,
TX,5/30/12,"Precision Drilling, Orange, TX 77631",Worker performing drilling operations 3,500 feet below the surface was found dead on rig stairs leading to a mud tank.,Unknown,30.0941675,-93.7331813,,
OH,5/31/12,"Nelson Tree Service Inc., Youngtown, OH 44501",Worker clearing trees from power lines died after falling 45 feet.,Unknown,41.0976439,-80.646912,,,
TX,5/31/12,"Reeco Well Services, Mentone, TX 79754",Worker for an oil and gas producer was killed after being struck on the back by a block while working on a rig floor.,Unknown,31.81881,-103.6594267,,,
WI,5/31/12,"Steel Structures Inc., Wausau, WI 54401",Worker standing inside a forklift bucket to change a ceiling light was killed when the forklift rolled, causing him to fall to the floor.,Unknown,44.9591352,-89.6301221,,
MS,6/1/12,"Mississippi Phosphates Corp., Pascagoula, MS 39581",Worker died from burns after a pipe from the steam system he was checking exploded.,Unknown,30.3657552,-88.5561272,,,
CA,6/1/12,"Temp Handbody Farm Labor Services, Huron, CA 93234",Farm worker pruning fruit trees died from possible heat stress.,Unknown,36.2027308,-120.1029177,,,
NC,6/1/12,"Waukesha Electric Systems Inc., Goldsboro, NC 27530",Worker died from electrical burns received while testing a transformer.,Unknown,35.3848841,-77.9927651,,,
TX,6/2/12,"L-Con Inc., Houston, TX 77015",Worker welding a pipeline that once contained crude oil died when an explosion occurred.,Unknown,29.7690048,-95.1744903,,,
OH,6/4/12,"Arcelor Mittal Columbus LLC, Columbus, OH 43207",Worker for a steel products manufacturer died after complaining of pain.,Unknown,39.9119721,-82.9716617,,,
LA,6/4/12,"Oil States Industries, Houma, LA 70363",Worker inside a fabrication shop was killed when a wall collapsed on him,Unknown,29.5957696,-90.7195348,,,
CA,6/5/12,"Kurt Clark dba Clark's Concrete, Newcastle, CA 95658",Worker was killed when a wall under demolition collapsed on him.,Unknown,38.8736824,-121.1338884,,,
MI,6/5/12,"Renewed Earth, Otsego, MI 49078",Worker operating a screening machine was killed when he was pulled into the machine.,Unknown,42.4605904,-85.696406,,,
SD,6/5/12,"Simon Contractors, Caputa, SD 57725",Worker operating an asphalt roller died after the machine tipped over, crushing him underneath.,Unknown,43.9365164,-102.8514837,,
PA,6/6/12,"Jay Springer Contracting, Ligonier, PA 15658",Worker died after falling off of roof he was repairing.,Unknown,40.2431278,-79.2375325,,,
CA,6/6/12,"Live Nation, Universal City, CA 91608",Worker fell 60 feet from scaffolding while working inside an amphitheater.,Unknown,34.1361007,-118.3519973,,,
MN,6/5/12,"Veit & Company Inc., Rogers, MN 55374",Worker operating a drill rig died from head trauma when he fell from the machine's broken seat.,Unknown,45.1878015,-93.5525206,,,
CA,6/13/12,"NOSWerks, Los Angeles, CA 90007",Worker was killed when bottles of nitrous oxide exploded.,Unknown,34.0295114,-118.2848199,,,
NC,6/13/12,"Parmass Holdings Inc. dba Envision Plastics, Reidsville, NC 27323",Worker performing equipment maintenance was electrucuted.,Unknown,36.36,-79.67,,,
TX,6/14/12,"Camino Agave Inc., Yorktown, TX 78164",Worker hydrotesting two pipelines was struck and killed by the pressure testing equipment.,Unknown,28.9810888,-97.5027719,,,
OR,6/15/12,"Millicoma Logging LLC, Ten Mile, OR 97420",Worker was fatally injured when a log being lifted by equipment broke and fell on his chest.,Unknown,43.3531842,-124.078232,,,
MI,6/18/12,"Mill Steel Company, Grand Rapids, MI 49508",Worker moving steel coils was crushed when one of the 8,000-pound coils fell on him.,Unknown,42.8683658,-85.6332093,,
OK,6/18/12,"Universal Roofing & Sheetmetal, Inc., Norman, OK 73014",Worker died from a 50-foot fall while repairing a roof.,Unknown,35.6172323,-98.1557066,,,
CA,6/18/12,"Waste Management, San Leandro, CA 94577",Worker in a waste management plant was struck and killed by a bulldozer.,Unknown,37.7199247,-122.1689284,,,
SD,6/18/12,"Zandstra Construction, Faith, SD 57626",Worker operating an asphalt roller was pinned underneath the machine when it rolled over into a ditch.,Unknown,45.0230391,-102.0359924,,,
DC,6/19/12,"A & S Trucking, Washington, DC 20018",Worker picking up mail from an office trailer was struck and killed by a dump truck.,Unknown,38.9274061,-76.9729472,,,
NC,6/22/12,"Dustin Ellis dba Dustin Ellis Logging, Stanley, NC 28164",Worker cutting down trees was killed when a tree struck him.,Unknown,35.3590256,-81.0970214,,,
FL,6/9/12,"Recycling Services of Indiantown LLC, Indiantown, FL 34956",Worker using a torch to cut a propane tank died from burns suffered when the propane ignited, causing a fire.,Unknown,27.0272756,-80.4856083,,
FL,6/12/12,"Dynamic Concrete Solutions LLC, Tampa, FL 33610",Worker performing roof repairs died after falling 60 feet.,Unknown,28.0007147,-82.3831561,,,
GA,6/13/12,"Electrical Contractor Inc., Augusta, GA 30906",Worker making electrical repairs was electrocuted after touching a nearly 300-volt line.,Unknown,33.380425,-81.9752995,,,
NY,6/13/12,"Erie County Medical Center, Buffalo, NY 14215",Hospital worker was shot and killed.,Unknown,42.9271305,-78.829227,,,
TN,6/13/12,"Scruggs Equipment Company, Memphis, TN 38113",Worker was killed when a garbage truck he was working on activated, pinning his head.,Unknown,35.1059719,-90.0992722,,
FL,6/14/12,"Ball Fabrics Inc., Deland, FL 32720",Worker making roof repairs fell 35 feet through a skylight.,Unknown,29.028318,-81.3031179,,,
CO,6/14/12,"Dragon Man's Shooting Range, Colorado Springs, CO 80929",Worker on the set of a TV show was killed by a smoke bomb.,Unknown,38.828737,-104.6354631,,,
MI,6/14/12,"M. G. Dyess Inc., DeKalb, MI 39328",Worker was crushed by pipes after the strap holding a load of pipes together broke.,Unknown,32.7563034,-88.6723578,,,
MN,6/21/12,"BPS Inc., Minneapolis, MN 55413",Worker at a metal manufacturing facility was killed after being crushed by a pile of steel.,Unknown,44.9956414,-93.258095,,,
WA,6/21/12,"National Park Service Paradise Station, Longmire, WA 98397",National parks service worker attempting to rescue climbers was killed after falling 3,000 feet down a mountain.,Unknown,46.76787,-121.79115,,
IL,6/22/12,"Village of Central City - Public Works Department, Central City, IL 62801",Worker was killed when a burning tree limb fell on his head.,Unknown,38.5489379,-89.127014,,,
OH,6/25/12,"Bob Evans Restaurant, Streetsboro, OH 44241",Restaurant worker died from surgical complications after falling and fracturing her right hip.,Unknown,41.2392227,-81.3459405,,,
IL,6/26/12,"Jason Inc., Benton, IL 62812",Collision of two Sea-Doo boats being demonstrated by manufacturer, one worker fatality.,Unknown,37.9967163,-88.9200685,,
MS,6/26/12,"Lane Line LLC, Brookhaven, MS 39601",Worker performing measurements inside a workzone was struck and killed by a company truck.,Unknown,31.5790588,-90.4406506,,,
FL,6/27/12,"Florida Natives Nursery Inc., Englewood, FL 33565",Worker drowned after being pinned underwater by an overturned dozer.,Unknown,28.0980814,-82.1496049,,,
OH,6/27/12,"Hav-Tech Inc., Fairfield, OH 45014",Worker installing plywood sheeting on a roof fell from a ladder after suffering an apparent heart attack.,Unknown,39.3454673,-84.5603187,,,
ND,6/27/12,"Midwest Steeplejacks, Fargo, ND 58104",Worker died after falling 153 feet from a cellphone tower.,Unknown,46.7866028,-96.830676,,,
PA,6/28/12,"R & B Mechanical Inc., West Mittlin, PA 15122",Worker died of a possible heart attack or from being caught between top of aerial lift and the ceiling.,Unknown,40.3509675,-79.9136731,,,
KY,6/29/12,"Bluegrass Materials Company LLC, Baxter, KY 40806",Worker at a construction materials company died when the forklift he was operating overturned.,Unknown,36.8598108,-83.330737,,,
DC,5/22/12,"AJG Inc., Washington, DC 20008",Worker died after falling through a floor opening at a residential construction site.,Unknown,38.9451658,-77.0622028,,,
GA,5/23/12,"Browntree Horses, Macon, GA 31211",Worker died from blunt force trauma to the head when a horse she was caring for kicked or stepped on her.,Unknown,32.8406946,-83.6324022,,,
IL,6/7/12,"Bes Packaging Corp., Elk Grove Village, IL 60007",Worker changing a mold on a thermo forming machine was found dead slumped over at the machine.,Unknown,42.0039178,-87.9703461,,,
NM,6/24/12,"Baja Ranch LLC, Lordsburg, NM 88045",Worker was run over and killed by a field tractor.,Unknown,32.3503605,-108.7086649,,,
LO,6/24/12,"Grand Isle Shipyard Inc., Abbeville, LO 70510",Worker was struck and killed by a forklift after the forklift's brakes failed.,Unknown,29.8159414,-92.2630393,,,
TX,6/24/12,"Samsung Austin Semiconductor LLC, Austin, TX 78754",Worker was found laying face down in the doorway of the stairs.,Unknown,30.3558863,-97.6493858,,,
NE,6/24/12,"T.H. Construction Company, Bennet, NE 68317",Worker using a pipe wrench to loosen the cap from an utility line was killed when the wrench struck his head.,Unknown,40.6777777,-96.5069575,,,
WV,6/25/12,"A C & S Inc., Nitro, WV 25143",Worker using a supply air hood to perform sandblast operations died from asphyxiation when the air hood was wrongfully connected to a nitrogen line.,Unknown,38.4148146,-81.8440197,,,
NC,6/29/12,"S&S Graham Archery Sales Inc., China Grove, NC 28023",Worker using acetone to perform taxidermy activities was killed when the pilot light from a water heater ignited the acetone vapors, causing a fire.,Unknown,35.569306,-80.5817318,,
KS,6/29/12,"Solomon Corporation, Solomon, KS 67480",Worker was crushed by a 9,000-pound electrical transformer.,Unknown,38.9194442,-97.371137,,
TX,7/1/12,"Thornton Drilling Company, Andrews, TX 79714",Worker power washing a water tank was electrocuted when the power cords arced.,Unknown,32.3187158,-102.5457155,,,
MI,7/2/12,"Black River Builders, Zeeland, MI 49464",Worker performing roof repairs died after falling nearly 25 feet through the roof.,Unknown,42.8125246,-86.018651,,,
MO,7/2/12,"Chester Bross Construction Co. Inc., Bloomsdale, MO 63627",Worker was doing highway construction and was struck and killed by a dump truck.,Unknown,38.0094981,-90.2178964,,,
NM,7/4/12,"San Saba Pecan, Las Cruces, NM 88005",Worker using a scissor lift died from injuries suffered when the lift toppled over.,Unknown,32.2275136,-106.8414374,,,
CA,7/5/12,"Alameda County Fair, Pleasanton, CA 94566",Horse jockey died after being thrown from horse and trampled on.,Unknown,37.666391,-121.883664,,,
TX,7/5/12,"Platinum Energy Services, Chireno, TX 75937",Worker was killed when the cap of a pressure manifold struck his head.,Unknown,31.4993498,-94.3518691,,,
WA,7/7/12,"Consolidated Fruit LLC, Wapato, WA 98951",Worker operating a forklift was crushed when the vehicle went off the side of the road and tipped over.,Unknown,46.4476278,-120.4203382,,,
TN,6/13/12,"Scruggs Equipment Company, Memphis, TN 38113",Worker performing maintenance on a front end garbage truck loader was crushed between the driver's side lifting arm and the debris body of the truck.,Unknown,35.1059719,-90.0992722,,,
MA,7/1/12,"R.G. Lumber Corp., Jackman, MA 04945",A worker moving a logging machine died when the machine struck him.,Unknown,45.4890344,-70.3023813,,,
MD,7/2/12,"Oakland Timberjax LLC, Oakland, MD 21550",Worker cutting down trees after storm damage died after falling more than 50 feet to the ground.,Unknown,39.4078747,-79.4067116,,,
MA,7/2/12,"R.G. Lumber Corp., Jackman, MA 04945",A worker moving a logging machine died when the machine struck him.,Unknown,45.4890344,-70.3023813,,,
NC,7/2/12,"W.W. Landscaping Inc., Pinetops, NC 27864",Worker cutting down a nearly 100-foot-high pine tree was struck and killed by another falling tree.,Unknown,35.7884908,-77.6377521,,,
GA,7/3/12,"Escoe Industrial, Jefferson, GA 30549",Worker was electrocuted after falling onto a 4,100-volt switch gear.,Unknown,34.1170537,-83.5723876,,
WI,7/3/12,"Laning's Dairy Supply, Rosendale, WI 54974",Worker installing a cattle spraying apparatus was struck by a cattle gate carriage, pinning worker between the carriage and a post.,Unknown,43.8077629,-88.674832,,
IA,7/5/12,"Mail Contractors of America, Urbandale, IA 50322",Worker was run over and killed when he tried to stop a moving tractor.,Unknown,41.6304923,-93.7333537,,,
WI,7/5/12,"Spancrete, Oshkosh, WI 54901",Worker was struck and killed by a crane boom.,Unknown,44.0247062,-88.5426136,,,
MA,7/6/12,"Brookside Farms Inc., West Townsend, MA 01474",Worker loading a hay trailer was killed when the trailer rolled backwards, crushing him.,Unknown,42.6675405,-71.7503855,,
OH,7/8/12,"Owens Coming, Newark, OH 43055",Worker for an insulation manufacturer was found dead from possible heat stress.,Unknown,40.0581205,-82.4012642,,,
FL,7/9/12,"Coastal Parasail, Inc., Panama City Beach, FL 32408",Worker collecting trash was run over by a trash truck.,Unknown,30.14763,-85.735897,,,
IA,7/9/12,"Consumers Cooperative Society, Kalona, IA 52247",Worker cleaning out a grain bin was found unresponsive on ground near bin.,Unknown,41.4830723,-91.7060015,,,
OR,7/10/12,"Knife River Corporation - Northwest, Canby, OR 97013",Worker placing roadway signs at an intersection was struck and killed by a vehicle.,Unknown,45.2622655,-122.6921006,,,
FL,7/10/12,"Pioneers International, Inc., Orlando, FL 32832",Worker operating a riding lawn mower was found in a canal pinned underneath the mower.,Unknown,28.4107024,-81.1857736,,,
TN,7/13/12,"Dillard Smith Crossville, TN 38572",Worker replacing broken electric poles was electrocuted after touching a live power line.,Unknown,35.9489566,-85.0269014,,,
TX,7/13/12,"RM Walsdorf Inc., Brownsville, TX 78521",Worker performing maintenance work on a paving machine was crushed when the hydraulic line gave way, causing the machine to fall.,Unknown,25.9739925,-97.330053,,
OH,4/26/12,"Alside Supply Center, Cuyahoga Falls, OH 44223",Worker at a residential building supply company died from a possible heart attack.,Unknown,41.1740315,-81.521241,,,
CT,7/12/12,"Welding Services Inc., Stamford, CT 06902",Worker was electrocuted while reinforcing steel.,Unknown,41.0411194,-73.541744,,,
PA,7/13/12,"Baker Logging, Williamsburg, PA 16693",Worker cutting lumber was struck and killed by a falling tree.,Unknown,40.4620172,-78.199732,,,
PA,7/17/12,"Bruce and Merrilees Electric Company, New Castle, PA 16101",Worker transporting a telephone pole died from head trauma when a vehicle hit the pole, causing the pole to strike the worker's head.,Unknown,41.0036719,-80.347009,,
WI,7/17/12,"Inland Systems Incorporated, Tomahawk, WI 54487",Worker cleaning an ash silo died from burns received by flying ash.,Unknown,45.4710792,-89.7298594,,,
FL,7/18/12,"Bonedty Enterprises Inc., St. Augustine, FL 32080",Worker on a tractor cutting grass was killed after being struck by a vehicle and thrown from the tractor.,Unknown,29.8942639,-81.3132083,,,
IN,7/19/12,"Living Waters Lutheran Church Fort Wayne, IN 46816",Worker was struck and killed by a motor vehicle.,Unknown,41.0233277,-85.0337392,,,
TN,7/19/12,"Rafael Esparza Germantown, TN 38139",Worker died after falling 13 feet from a roof while tossing materials to wheel a barrow.,Unknown,35.0881102,-89.7520768,,,
AL,7/16/12,"J.C. Hamm & Sons, Inc., Florence, AL 35630",Worker changing a filter in an attic died of a possible electrocution.,Unknown,34.8287425,-87.6482474,,,
CO,7/21/12,"Public Service of Colorado, Lyons, CO 80540",Worker performing work on a gas pipeline died from cardiac arrest.,Unknown,40.2247075,-105.271378,,,
CA,7/22/12,"All American Asphalt, Torrance, CA 90502",Two workers were killed, one injured after they were struck by two vehicles while laying concrete on a highway.,Unknown,33.8331717,-118.2906661,,
CA,7/22/12,"Dalton Trucking Inc., Fontana, CA 92335",Worker repairing bottom of dump sand truck was caught between the truck's pneumatic and hydraulic bottom gates.,Unknown,34.083787,-117.4673845,,,
NY,7/23/12,"Locust Valley CSD, Locust Valley, NY 11560",A school bus driver was killed when a cement mixer collided head-on with the bus.,Unknown,40.8866446,-73.5947459,,,
OR,7/23/12,"Pacific Coast Contracting Inc., Medford, OR 97501",Worker was killed when the forestry van he was riding in was struck by a motor vehicle.,Unknown,42.3265152,-122.8755949,,,
CA,7/23/12,"Sierra Pacific Industries, Sonora, CA 95370",Worker at a lumber mill was crushed in a machine.,Unknown,32.5221427,-116.9722595,,,
CT,7/23/12,"Tayco Corp., Wallingford, CT 06492",Worker operating a truck on a dirt surface was crushed when the truck tipped over, pinning the worker underneath.,Unknown,41.4570108,-72.8230736,,
CA,7/23/12,"Terra Nova Ranch, Helm, CA 93627",Farm worker died from head injuries when his ATV hit a tomato trailer.,Unknown,36.5158276,-120.1242853,,,
NC,7/26/12,"Evonik Stockhausen LLC, Greensboro, NC 27406",Worker was pinned between a commercial carrier cab and a trailer.,Unknown,36.0196499,-79.7624177,,,
CA,7/27/12,"Carlton Forge Works,Paramount, CA 90723",Worker performing forging activities was struck and killed by debris.,Unknown,33.8894598,-118.1597911,,,
TX,7/27/12,"Robinson Drilling of Texas Ltd., Big Lake, TX 76932",Worker performing oil rigging activities died when he fell from a ladder.,Unknown,31.1915437,-101.4603945,,,
NC,7/27/12,"Southern Investments LLC, Reidsville, NC 27320",Worker cutting wire off baled recyclable plastics was killed after being pulled into an auger.,Unknown,36.3548586,-79.6644747,,,
MA,7/11/12,"Far East Construction Inc., Cambridge, MA 02139",Worker performing construction activities died after falling from a ladder.,Unknown,42.3647559,-71.1032591,,,
FL,7/26/12,"Colors Construction Inc., Boca Raton, FL 33487",Worker performing construction activities died when he was ejected nearly 30 feet from an aerial lift.,Unknown,26.411026,-80.0926014,,,
OH,7/27/12,"ATW Automation Inc., Dayton, OH 45402",Worker operating a core pole assembly machine died after being caught in between two conveyors.,Unknown,39.7574433,-84.2094347,,,
MI,7/29/12,"U.S. Postal Service, Allen Park, MI 48101",Worker was found unconscious with a serious head injury.,Unknown,42.2577,-83.214,,,
PA,7/29/12,"Wildlife Specialists LLC, Canton, PA 17724",Worker using metal poles to catch bats was electrocuted when the poles touched power lines.,Unknown,41.656464,-76.8532927,,,
CA,7/30/12,"Bimbo Bakery, Galt, CA 95632",Worker was crushed by a rack of baked goods.,Unknown,38.2546373,-121.2999485,,,
IN,7/30/12,"Hillcrest Supply Inc., Montgomery, IN 47558",Worker at feed mill loading a feeding truck fell while standing on a 9-inch beam.,Unknown,38.6625493,-87.0461181,,,
IL,7/30/12,"Soudan Metals Company Inc., Chicago, IL 60609",Worker processing a coil of rolled steel was struck by the steel roll and pinned between the roll and processing line.,Unknown,41.8062766,-87.6482474,,,
CO,7/31/12,"Mountain Barricade, Westcliffe, CO 81252",Worker doing flagging operations was struck and killed by a vehicle.,Unknown,38.1347219,-105.4658353,,,
TX,7/31/12,"Texas TST Inc., Sweetwater, TX 79556",Worker at a metals refinery plant collapsed and died from possible heat stress.,Unknown,32.4709519,-100.4059384,,,
CA,8/1/12,"Golden State Elevators Inc., Paramount, CA 90723",Worker performing repairs to an elevator fell 26 feet.,Unknown,33.8894598,-118.1597911,,,
NV,8/1/12,"Roc Equipment, Clark, NV 89015",Worker performing work on a drill rig died from exposure to hydraulic fluid after a cylinder cracked from extreme pressure.,Unknown,36.0552472,-114.9279547,,,
WI,8/1/12,"Spacesaver Corporation, Fort Akinson, WI 53538",Worker was crushed by falling sheet metal.,Unknown,42.9164307,-88.8455037,,,
NM,8/3/12,"Clovis Sign Service Inc., Clovis, NM 88101",Worker installing a billboard was electrocuted when metal from the sign touched a power line.,Unknown,34.4047987,-103.2052272,,,
NC,8/3/12,"NC Department of Transportation, Murphy, NC 28906",Two workers were struck-by and pinned against the back of a dump truck after being hit by a vehicle.,Unknown,35.0875836,-84.0346315,,,
IN,2/15/12,"Otwell Mercantile, Otwell, IN 47564",Worker died from asphyxiation while performing maintenance on a tractor inside a closed garage.,Unknown,38.5118249,-87.0824045,,,
TX,5/24/12,"Bird Ranch, Andrews, TX 79714",Worker checking windmills died after falling from structure.,Unknown,32.040523,-102.1324657,,,
TX,7/20/12,"Affordable Mobile Home Movers, Channelview, TX 77530",Worker died from possible electrical shock.,Unknown,29.7760599,-95.1146533,,,
FL,8/1/12,"J&M Contractors of South Florida Inc., Parkland, FL 33067",Roofing worker died after falling from a structure onto the ground.,Unknown,26.3088869,-80.2209773,,,
FL,8/2/12,"Ames Group LLC, Homestead, FL 33035",Worker collapsed and hit his head on a pipe. Worker suffered a possible heart attack.,Unknown,25.4687224,-80.4775569,,,
FL,8/2/12,"Best-Tec Asbestos Abatement Inc., West Palm Beach, FL 33401",Employee died after falling approximately 12 feet while removing ceiling tiles.,Unknown,26.7153474,-80.0533253,,,
FL,8/2/12,"D&B Builders Inc., Fort Walton Beach, FL 32577",Worker died after falling 15 feet out of a trash box being lifted by a forklift.,Unknown,30.7542485,-87.3612205,,,
